Distance_(microns),eve,engril,mlpt,hb,kr,gt,svb,cad,runt,odd
157,883.9246987951807,105.70180722891567,163.09939759036143,1503.5060240963855,185.12048192771084,348.13253012048193,470.7198795180723,350.5572289156627,423.1475903614458,404.6355421686747
158,922.433734939759,107.39759036144578,164.00903614457832,1511.789156626506,187.56626506024097,337.53915662650604,483.1234939759036,355.06024096385545,420.15060240963857,417.08734939759034
159,976.8308157099698,109.04531722054381,165.619335347432,1530.4803625377644,192.09063444108762,326.00906344410873,491.95770392749245,358.3897280966767,418.58006042296074,420.9335347432024
160,1041.0090361445782,109.03614457831326,165.5512048192771,1534.0240963855422,195.72289156626505,309.4668674698795,487.9427710843373,363.1355421686747,412.06024096385545,414.8192771084337
161,1097.570996978852,107.45317220543807,165.82779456193353,1519.4199395770393,200.98791540785498,296.90030211480365,484.57703927492446,365.41389728096675,405.404833836858,408.4743202416918
162,1157.915407854985,106.56495468277946,164.89123867069486,1469.5740181268882,206.7371601208459,290.2537764350453,477.48036253776434,357.2537764350453,395.7129909365559,399.80060422960725
163,1195.8882175226586,108.28398791540785,165.2296072507553,1416.9033232628399,214.13595166163142,291.3716012084592,475.1963746223565,349.73111782477343,388.7915407854985,394.59818731117826
164,1195.093655589124,110.02416918429003,165.39577039274926,1372.8610271903324,223.91238670694864,299.4712990936556,478.51963746223566,348.5166163141994,378.5528700906344,387.24471299093653
165,1211.7138554216867,110.03313253012048,164.50301204819277,1344.867469879518,232.29518072289156,299.09638554216866,486.4969879518072,349.38253012048193,362.88253012048193,371.0120481927711
166,1211.3213213213214,108.18618618618619,163.45345345345345,1334.6336336336337,240.3153153153153,295.64864864864865,490.4024024024024,347.5735735735736,348.04204204204206,351.38438438438436
167,1215.801204819277,108.23192771084338,164.1777108433735,1329.433734939759,249.06927710843374,285.57530120481925,496.0813253012048,354.53915662650604,344.03614457831327,339.578313253012
